se_type,type,rank_group,rank_absolute,position,xpath,domain,title,url,breadcrumb,website_name,is_image,is_video,is_featured_snippet,is_malicious,description,pre_snippet,extended_snippet,amp_version,rating,highlighted,links,main_domain,relative_url,etv,impressions_etv,estimated_paid_traffic_cost,clickstream_etv,about_this_result_type,about_this_result_url,about_this_result_source,about_this_result_source_info,about_this_result_source_url,about_this_result_language,about_this_result_location,about_this_result_search_terms,about_this_result_related_terms,rank_changes_previous_rank_absolute,rank_changes_is_new,rank_changes_is_up,rank_changes_is_down,backlinks_info_referring_domains,backlinks_info_referring_main_domains,backlinks_info_referring_pages,backlinks_info_dofollow,backlinks_info_backlinks,backlinks_info_time_update,rank_info_page_rank,rank_info_main_domain_rank,items,about_this_result,backlinks_info,rating_rating_type,rating_value,rating_votes_count,rating_rating_max,sub_title,card_id,image_url,logo_url,cid,items_se_type,items_type,items_rank_group,items_rank_absolute,items_position,items_xpath,items_domain,items_title,items_url,items_breadcrumb,items_website_name,items_is_image,items_is_video,items_is_featured_snippet,items_is_malicious,items_description,items_pre_snippet,items_extended_snippet,items_amp_version,items_rating,items_highlighted,items_links,items_about_this_result,items_main_domain,items_relative_url,items_etv,items_impressions_etv,items_estimated_paid_traffic_cost,items_clickstream_etv,items_rank_changes,items_backlinks_info,items_rank_info
google,organic,89,90,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[91]/div[1],www.twinkl.nl,Who was Albert Einstein? | Facts for Kids | Twinkl Teaching Wiki,https://www.twinkl.nl/teaching-wiki/albert-einstein,https://www.twinkl.nl › teaching-wiki › albert-einstein,twinkl.nl,False,False,False,False,"Facts about Albert Einstein for Kids · Not just a great scientist, Einstein was also a great musician. · Einstein for president! · People often use Einstein to ...",,,False,,['Albert Einstein'],,twinkl.nl,/teaching-wiki/albert-einstein,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,True,False,False,,,,,,,0.0,178.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,90,91,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[92]/div[1],www.lindahall.org,Albert Einstein,https://www.lindahall.org/about/news/scientist-of-the-day/albert-einstein-2/,https://www.lindahall.org › ... › Albert Einstein,Linda Hall Library,False,False,False,False,"Albert Einstein, a German-American physicist, died on Apr. 18, 1955, in Princeton, New Jersey, at the age of 76 Einstein is the one ...",04/18/2023 00:00:00,,False,,['Albert Einstein'],,lindahall.org,/about/news/scientist-of-the-day/albert-einstein-2/,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,True,False,False,,,,,,,0.0,441.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,91,92,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[93]/div[1],www.youtube.com,Albert Einstein,https://www.youtube.com/c/AlbertEinstein,3.5K+ followers,YouTube · Albert Einstein,False,False,False,False,"Share your videos with friends, family, and the world.",,,False,,,,youtube.com,/c/AlbertEinstein,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,False,False,False,,,,,,,0.0,961.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,92,93,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[94]/div[1],www.life.com,The Day Albert Einstein Died: A Photographer's Story - LIFE,https://www.life.com/history/the-day-albert-einstein-died-a-photographers-story/,https://www.life.com › history › the-day-albert-einstein-...,life.com,False,False,False,False,"When Albert Einstein died on April 18, 1955, of heart failure at age 76, his funeral and cremation were intensely private affairs, and only one photographer ...",,,False,,['Albert Einstein'],,life.com,/history/the-day-albert-einstein-died-a-photographers-story/,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,True,False,False,207.0,163.0,419.0,239.0,446.0,2024-05-09 08:45:19 +00:00,253.0,573.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,93,94,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[95]/div[1],www.foxnews.com,"On this day in history, March 14, 1879, Albert Einstein born ...",https://www.foxnews.com/lifestyle/this-day-history-march-14-1879-albert-einstein-born-germany,https://www.foxnews.com › lifestyle › this-day-history-...,Fox News,False,False,False,False,"Albert Einstein was born in Ulm, Germany, on this day in history, March 14, 1879. He was just 26 years old when he proposed his ...",03/14/2024 00:00:00,,False,,['Albert Einstein'],,foxnews.com,/lifestyle/this-day-history-march-14-1879-albert-einstein-born-germany,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,True,False,False,121.0,119.0,286.0,249.0,372.0,2024-05-09 18:08:37 +00:00,240.0,663.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,94,95,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[96]/div[1],www.rd.com,35 Brilliant Albert Einstein Quotes to Inspire You to Greatness,https://www.rd.com/article/albert-einstein-quotes/,https://www.rd.com › ... › Quotes › Inspiring,Reader's Digest,False,False,False,False,"Albert Einstein famous quotes. “Try not to become a man of success, but rather try to become a man of value.” “The greatest scientists are ...",03/18/2024 00:00:00,,False,,['Albert Einstein'],,rd.com,/article/albert-einstein-quotes/,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,89.0,False,False,True,108.0,104.0,480.0,118.0,494.0,2024-05-09 13:44:03 +00:00,167.0,543.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,95,96,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[97]/div[1],www.nps.gov,New Jersey: Albert Einstein House,https://www.nps.gov/articles/alberteinstein.htm,https://www.nps.gov › articles › alberteinstein,National Park Service (.gov),False,False,False,False,"When Albert Einstein first came to Princeton in 1933, he lived at 2 Library Place. In 1936 he purchased 112 Mercer Street. The house remained ...",08/22/2017 00:00:00,,False,,['Albert Einstein'],,nps.gov,/articles/alberteinstein.htm,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,False,False,False,40.0,40.0,92.0,35.0,95.0,2024-05-09 09:34:27 +00:00,140.0,610.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,96,97,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[98]/div[1],www.usatoday.com,What did Albert Einstein invent? Here's what made him ...,https://www.usatoday.com/story/news/world/2023/05/31/what-did-albert-einstein-invent/70200543007/,https://www.usatoday.com › news › world › 2023/05/31,USA Today,False,False,False,False,"Einstein's discoveries led to modern-day inventions like paper towels, solar power, stock market forecasts and laser pointers, but his theory of ...",05/31/2023 00:00:00,,False,,"[""Einstein's""]",,usatoday.com,/story/news/world/2023/05/31/what-did-albert-einstein-invent/70200543007/,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,95.0,False,False,True,8.0,8.0,19.0,3.0,20.0,2024-05-09 16:11:13 +00:00,79.0,670.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,97,98,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[99]/div[1],guides.loc.gov,Introduction - Annus Mirabilis of Albert Einstein,https://guides.loc.gov/einstein-annus-mirabilis,https://guides.loc.gov › einstein-annus-mirabilis,Library of Congress Research Guides (.gov),False,False,False,False,"He published hundreds of scientific papers during the course of his life, but in 1905, the year he turned 26, he published the four ...",11/06/2019 00:00:00,,False,,,,loc.gov,/einstein-annus-mirabilis,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,True,False,False,13.0,12.0,22.0,9.0,22.0,2024-05-09 09:38:21 +00:00,59.0,690.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,98,99,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[100]/div[1],www.theatlantic.com,Albert Einstein: Appraisal of an Intellect,https://www.theatlantic.com/magazine/archive/1955/06/albert-einstein-appraisal-of-an-intellect/303934/,https://www.theatlantic.com › archive › 1955/06 › alber...,The Atlantic,False,False,False,False,"Instead, he was that priceless rarity, an intuitive thinker who was able to assemble and grasp great generalities, and manipulate them into view for the world ...",,,False,,,,theatlantic.com,/magazine/archive/1955/06/albert-einstein-appraisal-of-an-intellect/303934/,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,78.0,False,False,True,16.0,16.0,16.0,5.0,16.0,2024-05-09 18:27:15 +00:00,27.0,581.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,99,100,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[101]/div[1],www.mentalfloss.com,19 Brilliant Facts About Albert Einstein,https://www.mentalfloss.com/article/573985/albert-einstein-facts,https://www.mentalfloss.com › SCIENCE,Mental Floss,False,False,False,False,"19 Brilliant Facts About Albert Einstein · 1. When Albert Einstein was born, his misshapen head terrified the room. · 2. As a child, he was the ...",03/14/2023 00:00:00,,False,,['Albert Einstein'],,mentalfloss.com,/article/573985/albert-einstein-facts,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,True,False,False,87.0,76.0,178.0,91.0,187.0,2024-05-09 08:34:48 +00:00,213.0,502.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,organic,100,101,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[2]/div[2]/div[1]/div[1]/div[102]/div[1]/div[1],fi.edu,Albert Einstein,https://fi.edu/en/awards/laureates/albert-einstein,https://fi.edu › awards › laureates › albert-einstein,The Franklin Institute,False,False,False,False,"Einstein was honored with the Franklin Award of The Franklin Institute in 1935. Additionally, he received honorary doctorate degrees in science, medicine, and ...",,,False,,['Einstein'],,fi.edu,/en/awards/laureates/albert-einstein,944.9999999999999,1.31166,2475.8999999999996,,,,,,,,,,,,False,False,False,,,,,,,0.0,413.0,,,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google,related_searches,1,102,left,/html[1]/body[1]/div[4]/div[1]/div[13]/div[1]/div[4]/div[1]/div[2]/div[3]/div[1]/div[1]/div[1]/div[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['albert einstein inventions', 'albert einstein famous for', 'albert einstein childhood', 'short biography of albert einstein in 150 words', 'albert einstein death age', 'albert einstein nationality', 'albert einstein first invention', 'albert einstein - wikipedia']",,,,,,,,,,,,google,organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
